Name,Average.coverage,Reference.length
contig-120_18_22,546.434,837
contig-120_18_23,367.473,300
contig-120_18_24,563.409,819
contig-120_18_25,601.362,654
contig-120_18_26,784.890,309
contig-120_18_27,10.933,600
contig-120_18_28,1.099,819
contig-120_18_29,820.894,1197
contig-120_18_30,252.429,2115
contig-120_18_31,319.293,471
contig-120_18_32,321.171,375
contig-120_18_33,3.900,532
contig-120_18_34,197.034,3891
contig-120_18_35,223.921,3489
contig-120_18_36,1012.695,390
contig-120_18_37,1041.327,624
contig-120_18_38,6.147,531
contig-120_18_39,4.841,1084
contig-120_18_40,228.257,717
contig-120_18_41,285.441,435
contig-120_18_42,126.463,894
contig-120_18_43,117.884,267
contig-120_18_44,16.187,1305
contig-120_18_45,22.548,516
contig-120_18_46,4.674,1045
contig-120_18_47,1.406,320
contig-120_18_48,3.884,995
contig-120_18_49,14.260,423
contig-120_18_50,20.991,449
contig-120_18_51,105.071,168
contig-120_18_52,1.440,521
contig-120_18_53,2.943,759
contig-120_18_54,6.827,791
contig-120_18_55,2.536,1538
contig-120_18_56,2.991,3608
contig-120_18_57,0.661,454
contig-120_18_58,0.641,234
contig-120_18_59,1.657,3251
contig-120_19_2,0.301,996
contig-120_19_4,0.397,755
contig-120_19_7,0.918,817
contig-120_19_8,3.797,305
contig-120_19_9,0.592,1266
contig-120_19_10,0.421,1424
contig-120_19_11,0.340,441
contig-120_19_12,0.383,784
contig-120_19_14,0.299,1002
contig-120_19_16,1.373,437
contig-120_19_19,0.730,411
contig-120_19_20,0.384,734
contig-120_19_21,1.000,150
contig-120_19_22,0.505,1188
contig-120_19_30,0.301,996
contig-120_19_33,0.964,605
contig-120_19_34,0.362,1242
contig-120_19_35,0.404,1113
contig-120_19_38,0.850,353
contig-120_19_40,0.356,1684
contig-120_19_43,0.888,338
contig-120_19_44,0.163,919
contig-120_19_49,1.135,925
contig-120_19_50,0.333,900
contig-120_19_51,0.453,331
contig-120_20_1,1.075,1116
contig-120_20_2,4.278,1045
contig-120_20_3,14.124,282
contig-120_20_4,26.939,312
contig-120_20_6,3.704,162
contig-120_20_8,1.867,241
contig-120_20_9,2.849,623
contig-120_20_11,0.607,1729
contig-120_20_12,0.348,863
contig-120_20_13,1.196,627
contig-120_20_14,0.294,1022
contig-120_20_15,0.370,811
contig-120_20_18,0.275,1090
contig-120_20_20,1.432,419
contig-120_20_22,0.318,942
contig-120_20_23,0.865,1041
contig-120_20_24,3.084,924
contig-120_20_25,3.571,163
contig-120_20_27,2.046,219
contig-120_20_29,1.350,1667
contig-120_20_30,2.538,999
contig-120_20_31,0.770,1169
contig-120_20_32,0.822,1446
contig-120_20_33,0.870,345
contig-120_20_34,1.825,899
contig-120_20_35,0.861,1916
contig-120_20_42,0.755,596
contig-120_20_45,0.281,1066
contig-120_21_2,2.855,683
contig-120_21_3,4.068,848
contig-120_21_4,2.059,947
contig-120_21_5,2.621,449
contig-120_21_6,2.422,1053
contig-120_21_7,1.884,233
contig-120_21_8,2.215,745
contig-120_21_9,7.023,2750
contig-120_21_10,1.798,748
contig-120_21_11,2.192,958
contig-120_21_12,1.399,198
contig-120_21_13,1.010,1158
contig-120_21_14,0.742,782
contig-120_21_15,0.769,765
contig-120_21_17,19.116,773
contig-120_21_18,1.173,1023
contig-120_21_19,14.522,831
contig-120_21_20,11.558,907
contig-120_21_21,8.476,702
contig-120_21_22,11.694,1113
contig-120_21_23,8.561,1292
contig-120_21_24,4.000,858
contig-120_21_25,8.141,839
contig-120_21_26,3.821,431
contig-120_21_27,11.653,662
contig-120_21_28,10.341,995
contig-120_21_29,4.517,393
contig-120_21_30,1.649,1265
contig-120_21_31,7.544,149
contig-120_21_32,3.769,1032
contig-120_21_33,6.515,921
contig-120_21_34,11.109,615
contig-120_21_35,5.472,396
contig-120_21_36,4.597,1527
contig-120_21_37,4.985,662
contig-120_21_38,6.213,869
contig-120_21_39,5.814,539
contig-120_21_40,7.287,801
contig-120_21_41,6.365,539
contig-120_21_42,4.989,659
contig-120_21_43,7.525,2019
contig-120_21_44,8.104,587
contig-120_21_45,4.983,179
contig-120_21_46,23.005,577
contig-120_21_47,4.907,1188
contig-120_21_48,15.113,1139
contig-120_21_49,3.587,579
contig-120_21_50,5.527,1542
contig-120_21_51,0.985,132
contig-120_21_52,1.185,2279
contig-120_22_8,1.189,238
contig-120_22_11,2.366,317
contig-120_22_12,1.523,972
contig-120_22_13,0.783,383
contig-120_22_14,0.834,2518
contig-120_22_15,0.279,1076
contig-120_22_16,1.395,425
contig-120_22_21,0.802,374
contig-120_22_25,0.243,1853
contig-120_22_31,0.275,1091
contig-120_22_32,0.287,2090
contig-120_22_33,0.880,341
contig-120_22_38,0.872,172
contig-120_22_39,0.670,448
contig-120_22_40,0.833,713
contig-120_22_41,0.275,3277
contig-120_22_44,0.836,1077
contig-120_22_47,0.367,818
contig-120_22_49,0.739,601
contig-120_22_52,0.209,1433
contig-120_23_1,0.513,585
contig-120_23_2,0.612,2207
contig-120_23_3,0.450,667
contig-120_23_5,1.039,866
contig-120_23_7,0.455,330
contig-120_23_8,1.379,435
contig-120_23_9,4.118,509
contig-120_23_10,1.690,1593
contig-120_23_11,1.630,368
contig-120_23_14,1.526,190
contig-120_23_17,0.319,921
contig-120_23_20,0.815,368
contig-120_23_27,1.546,194
contig-120_23_28,5.643,1298
contig-120_23_32,1.567,383
contig-120_23_34,0.664,452
contig-120_23_41,1.741,688
contig-120_23_42,0.785,191
contig-120_23_43,0.785,1147
contig-120_23_45,1.045,287
contig-120_23_49,0.378,794
contig-120_23_52,1.054,854
contig-120_23_55,0.327,459
contig-120_23_57,0.490,878
contig-120_24_1,1.240,242
contig-120_24_2,1.575,381
contig-120_24_6,1.689,167
contig-120_24_7,3.326,264
contig-120_24_8,1.007,298
contig-120_24_10,0.544,526
contig-120_24_11,1.751,1028
contig-120_24_12,0.973,1233
contig-120_24_15,1.301,800
contig-120_24_17,1.625,277
contig-120_24_18,1.639,183
contig-120_24_19,6.112,1718
contig-120_24_20,1.708,2013
contig-120_24_21,0.729,814
contig-120_24_22,0.750,800
contig-120_24_23,0.620,968
contig-120_24_24,2.211,1191
contig-120_24_25,0.890,1011
contig-120_24_26,3.041,2313
contig-120_24_28,16.650,672
contig-120_24_29,0.475,632
contig-120_24_30,6.144,167
contig-120_24_31,0.715,839
contig-120_24_33,0.095,1580
contig-120_24_34,0.969,131
contig-120_24_36,0.661,227
contig-120_24_38,0.202,648
contig-120_24_39,0.315,951
contig-120_24_41,0.581,258
contig-120_24_46,0.170,1768
contig-120_25_1,1.299,693
contig-120_25_2,5.725,1273
contig-120_25_3,7.042,783
contig-120_25_4,6.588,948
contig-120_25_5,2.466,1214
contig-120_25_10,0.595,740
contig-120_25_11,0.823,729
contig-120_25_13,0.852,344
contig-120_25_18,0.642,934
contig-120_25_22,0.558,538
contig-120_25_25,1.000,135
contig-120_25_28,0.457,1313
contig-120_25_31,1.698,169
contig-120_25_35,1.137,255
contig-120_25_37,0.972,463
contig-120_25_38,0.848,686
contig-120_25_39,0.617,486
contig-120_25_40,0.949,1580
contig-120_25_41,1.333,900
contig-120_25_43,0.696,862
contig-120_25_45,0.493,912
contig-120_25_47,48.931,1098
contig-120_25_48,25.151,762
contig-120_26_9,1.843,809
contig-120_26_10,2.521,357
contig-120_26_13,0.619,727
contig-120_26_14,2.658,2649
contig-120_26_16,0.156,1922
contig-120_26_18,0.906,331
contig-120_26_22,0.225,1335
contig-120_26_26,0.697,1291
contig-120_26_28,0.896,335
contig-120_26_32,0.470,638
contig-120_26_34,0.339,2656
contig-120_26_37,3.909,1228
contig-120_26_38,2.950,303
contig-120_26_39,2.886,3066
contig-120_26_40,4.059,1069
contig-120_26_41,27.866,1158
contig-120_27_2,0.764,785
contig-120_27_3,0.112,1343
contig-120_27_4,0.094,1594
contig-120_27_5,0.864,2604
contig-120_27_6,0.704,852
contig-120_27_7,0.502,2391
contig-120_27_9,0.314,3345
contig-120_27_11,0.703,427
contig-120_27_12,0.268,1120
contig-120_27_13,0.780,1154
contig-120_27_14,0.264,1136
contig-120_27_16,0.625,480
contig-120_27_18,0.617,243
contig-120_27_19,0.759,791
contig-120_27_22,0.287,1047
contig-120_27_23,0.688,654
contig-120_27_25,1.240,242
contig-120_27_26,0.369,814
contig-120_27_28,1.648,364
contig-120_27_31,1.471,714
contig-120_27_33,0.430,698
contig-120_27_34,1.439,417
contig-120_27_36,0.193,1479
contig-120_28_2,42.297,273
contig-120_28_3,33.212,222
contig-120_28_4,5.461,621
contig-120_28_5,0.983,1068
contig-120_28_6,0.620,484
contig-120_28_7,0.978,3067
contig-120_28_8,0.710,2748
contig-120_28_9,4.030,1326
contig-120_28_10,2.193,889
contig-120_28_11,26.281,270
contig-120_28_12,3.134,1958
contig-120_28_13,68.761,234
contig-120_28_14,43.509,405
contig-120_28_15,4.894,132
contig-120_28_16,2.983,176
contig-120_28_17,6.565,545
contig-120_28_18,4.445,227
contig-120_28_19,8.735,1337
contig-120_28_20,3.501,557
contig-120_28_21,7.691,162
contig-120_28_22,4.752,505
contig-120_28_23,8.729,549
contig-120_28_24,18.488,1368
contig-120_28_25,14.556,435
contig-120_28_26,13.683,1047
contig-120_28_27,9.341,558
contig-120_28_28,54.088,3057
contig-120_28_29,1.759,2796
contig-120_28_30,62.481,1398
contig-120_28_31,6.438,1350
contig-120_28_32,3.452,1347
contig-120_28_33,2.980,453
contig-120_28_34,4.162,786
contig-120_28_35,43.721,1654
contig-120_28_36,72.869,930
contig-120_28_37,42.457,924
contig-120_28_38,50.003,1032
contig-120_28_39,54.311,1209
contig-120_28_40,4.418,1015
contig-120_28_41,4.264,1292
contig-120_28_42,14.474,542
contig-120_28_43,1.898,313
contig-120_28_44,0.985,135
contig-120_29_1,8.957,1219
contig-120_29_2,12.621,1312
contig-120_29_3,6.398,649
contig-120_29_4,6.701,850
contig-120_29_5,10.734,1005
contig-120_29_6,7.825,744
contig-120_29_7,1.075,279
contig-120_29_8,16.383,1308
contig-120_29_9,4.078,321
contig-120_29_10,8.444,1101
contig-120_29_11,6.443,855
contig-120_29_12,29.478,324
contig-120_29_13,7.416,1407
contig-120_29_14,21.441,683
contig-120_29_15,36.045,1788
contig-120_29_16,23.875,680
contig-120_29_17,18.056,1151
contig-120_29_18,41.232,1071
contig-120_29_19,159.519,258
contig-120_29_20,709.785,312
contig-120_29_21,21.729,984
contig-120_29_22,12.046,1737
contig-120_29_23,7.276,1190
contig-120_29_24,4.740,876
contig-120_29_25,6.601,611
contig-120_29_26,13.005,756
contig-120_29_27,4.069,216
contig-120_29_28,9.501,453
contig-120_29_29,17.036,873
contig-120_29_30,16.641,1230
contig-120_29_31,34.945,2754
contig-120_29_32,6.557,657
contig-120_29_33,26.171,525
contig-120_29_34,47.663,612
contig-120_29_35,93.528,762
contig-120_29_36,68.004,1416
contig-120_29_37,81.821,597
contig-120_29_38,32.000,429
contig-120_29_39,6.971,1029
contig-120_29_40,5.406,773
contig-120_29_41,16.067,1146
contig-120_29_42,8.192,798
contig-120_29_43,24.753,462
contig-120_29_44,44.490,243
contig-120_29_45,15.781,356
contig-120_29_46,11.015,1021
contig-120_29_47,10.342,386
contig-120_29_48,9.123,399
contig-120_29_49,21.422,441
contig-120_29_50,15.914,846
contig-120_29_51,3.600,375
contig-120_30_4,0.653,919
contig-120_30_5,1.906,608
contig-120_30_6,1.645,456
contig-120_30_7,2.724,380
contig-120_30_8,9.798,471
contig-120_30_9,2.477,597
contig-120_30_10,3.892,360
contig-120_30_11,3.597,914
contig-120_30_12,3.869,1121
contig-120_30_13,2.148,905
contig-120_30_14,3.235,277
contig-120_30_15,7.352,836
contig-120_30_16,6.167,2151
contig-120_30_17,2.500,1320
contig-120_30_18,3.825,743
contig-120_30_19,6.350,729
contig-120_30_20,5.373,306
contig-120_30_21,2.564,1166
contig-120_30_22,0.770,974
contig-120_30_23,0.826,363
contig-120_30_24,1.356,979
contig-120_30_25,12.067,1676
contig-120_30_26,73.747,1896
contig-120_30_27,33.327,1794
contig-120_30_28,11.570,879
contig-120_30_29,11.990,497
contig-120_30_30,25.407,1694
contig-120_30_31,2.339,1026
contig-120_30_32,59.336,336
contig-120_30_33,5.851,1073
contig-120_30_34,40.251,1287
contig-120_30_35,6.285,495
contig-120_30_36,2.688,1172
contig-120_30_37,24.493,891
contig-120_30_38,43.666,933
contig-120_30_39,10.399,1065
contig-120_30_40,4.288,628
contig-120_30_41,12.725,280
contig-120_30_42,8.119,388
contig-120_30_43,6.319,2010
contig-120_30_44,2.448,1287
contig-120_30_45,90.494,174
contig-120_30_46,6.304,730
contig-120_31_1,321.350,993
contig-120_31_2,1135.248,1002
contig-120_31_3,159.627,1038
contig-120_31_4,0.992,132
contig-120_31_5,1.911,1095
contig-120_31_6,133.210,594
contig-120_31_7,50.751,189
contig-120_31_8,108.450,1053
contig-120_31_9,86.840,1314
contig-120_31_10,136.136,426
contig-120_31_11,142.284,1434
contig-120_31_12,77.134,921
contig-120_31_13,129.841,1512
contig-120_31_14,67.652,528
contig-120_31_15,141.577,504
contig-120_31_16,35.826,213
contig-120_31_17,78.344,717
contig-120_31_18,110.947,618
contig-120_31_19,831.473,1239
contig-120_31_20,13.153,1020
contig-120_31_21,45.857,849
contig-120_31_22,38.896,1080
contig-120_31_23,21.251,573
contig-120_31_24,62.917,1353
contig-120_31_25,73.080,663
contig-120_31_26,19.319,1137
contig-120_31_27,8.100,402
contig-120_31_28,37.517,567
contig-120_31_29,48.912,1041
contig-120_31_30,24.401,1197
contig-120_31_31,55.611,360
contig-120_31_32,85.331,1032
contig-120_31_33,14.835,903
contig-120_31_34,9.169,616
contig-120_31_35,314.422,510
contig-120_31_36,65.123,822
contig-120_31_37,25.585,1938
contig-120_31_38,60.768,1359
contig-120_31_39,23.157,363
contig-120_31_40,106.340,2396
contig-120_31_41,63.203,1440
contig-120_31_42,66.594,1146
contig-120_31_43,55.920,1149
contig-120_31_44,36.154,1506
contig-120_32_1,5.165,1389
contig-120_32_2,3.953,645
contig-120_32_3,3.296,761
contig-120_32_4,7.306,810
contig-120_32_5,25.408,1075
contig-120_32_6,25.353,1539
contig-120_32_7,11.842,834
contig-120_32_8,150.783,1014
contig-120_32_9,31.674,528
contig-120_32_10,54.300,1791
contig-120_32_11,15.149,570
contig-120_32_12,28.624,441
contig-120_32_13,7.988,824
contig-120_32_14,10.772,540
contig-120_32_15,4.779,408
contig-120_32_16,7.753,594
contig-120_32_17,13.079,329
contig-120_32_18,6.532,1653
contig-120_32_19,5.440,1351
contig-120_32_20,6.948,291
contig-120_32_21,2.660,1184
contig-120_32_22,9.618,513
contig-120_32_23,26.135,533
contig-120_32_24,2.152,2081
contig-120_32_25,2.823,1431
contig-120_32_26,2.251,533
contig-120_32_27,9.948,762
contig-120_32_28,13.007,419
contig-120_32_29,27.314,840
contig-120_32_30,8.893,1206
contig-120_32_31,5.913,631
contig-120_32_32,4.556,428
contig-120_32_33,2.585,1334
contig-120_32_34,4.808,339
contig-120_32_35,1.180,1143
contig-120_32_36,1.930,457
contig-120_32_37,2.729,1374
contig-120_32_38,2.866,659
contig-120_32_39,6.587,450
contig-120_32_40,7.589,887
contig-120_32_41,9.520,768
contig-120_32_42,11.257,1509
contig-120_32_44,3.339,1033
contig-120_32_45,7.474,420
contig-120_32_46,8.688,587
contig-120_33_1,21.408,1280
contig-120_33_2,1.422,422
contig-120_33_3,1.034,290
contig-120_33_5,36.700,636
contig-120_33_6,14.766,585
contig-120_33_7,1.758,256
contig-120_33_8,1.130,1309
contig-120_33_9,4.258,1332
contig-120_33_10,417.000,363
contig-120_33_11,16.318,537
contig-120_33_12,8.067,781
contig-120_33_13,5.213,1510
contig-120_33_14,30.653,438
contig-120_33_15,45.224,867
contig-120_33_16,65.646,1598
contig-120_33_17,4.043,1548
contig-120_33_18,8.619,1214
contig-120_33_19,8.393,2070
contig-120_33_20,7.862,471
contig-120_33_21,37.573,1122
contig-120_33_22,157.928,1446
contig-120_33_23,8.924,450
contig-120_33_24,3.063,585
contig-120_33_25,2.783,539
contig-120_33_26,4.215,246
contig-120_33_27,0.439,684
contig-120_33_28,1.412,425
contig-120_33_29,3.006,875
contig-120_33_30,8.238,995
contig-120_33_31,2.290,393
contig-120_33_32,4.740,566
contig-120_33_33,8.875,585
contig-120_33_35,2.808,531
contig-120_33_36,10.591,423
contig-120_33_37,2.212,948
contig-120_33_38,2.896,2742
contig-120_33_39,2.425,861
contig-120_33_40,1.016,435
contig-120_33_41,5.978,4892
contig-120_34_2,1.741,1462
contig-120_34_3,4.162,1416
contig-120_34_4,2.177,203
contig-120_34_5,1.257,2146
contig-120_34_6,0.761,1737
contig-120_34_7,13.064,282
contig-120_34_8,13.931,1063
contig-120_34_9,18.271,450
contig-120_34_10,42.925,678
contig-120_34_11,39.193,813
contig-120_34_12,40.497,1152
contig-120_34_13,30.756,1734
contig-120_34_14,0.520,273
contig-120_34_15,2.327,1413
contig-120_34_16,2.105,353
contig-120_34_17,45.031,414
contig-120_34_18,43.396,1767
contig-120_34_19,87.433,894
contig-120_34_20,0.990,909
contig-120_34_22,4.567,586
contig-120_34_23,13.686,1017
contig-120_34_24,91.318,387
contig-120_34_25,3.229,2315
contig-120_34_26,6.152,705
contig-120_34_27,7.842,355
contig-120_34_28,3.822,1169
contig-120_34_29,10.381,1143
contig-120_34_30,11.678,546
contig-120_34_31,5.533,240
contig-120_34_32,7.818,1053
contig-120_34_33,10.207,1392
contig-120_34_34,26.306,585
contig-120_34_35,13.639,438
contig-120_34_36,2.092,717
contig-120_34_37,3.765,989
contig-120_34_38,1.625,637
contig-120_34_39,0.455,660
contig-120_34_40,6.023,966
contig-120_34_41,3.346,573
contig-120_34_42,3.384,216
contig-120_34_43,13.474,1057
contig-120_34_44,3.837,1557
contig-120_34_45,5.821,195
contig-120_34_46,2.256,266
contig-120_34_47,5.728,1382
contig-120_34_48,21.790,315
contig-120_35_1,2.740,204
contig-120_35_2,11.734,1520
contig-120_35_3,9.585,779
contig-120_35_4,7.263,720
contig-120_35_5,7.265,1086
contig-120_35_6,13.137,1244
contig-120_35_7,1.568,574
contig-120_35_8,2.767,2494
contig-120_35_9,8.857,929
contig-120_35_10,3.753,348
contig-120_35_11,8.472,938
contig-120_35_12,2.617,1370
contig-120_35_13,1.339,224
contig-120_35_14,12.661,602
contig-120_35_15,17.965,1149
contig-120_35_16,3.454,1952
contig-120_35_17,0.989,2729
contig-120_35_18,13.457,1268
contig-120_35_19,3.097,858
contig-120_35_20,1.945,920
contig-120_35_21,4.359,860
contig-120_35_22,3.143,1050
contig-120_35_23,0.840,357
contig-120_35_24,8.697,809
contig-120_35_25,16.026,2388
contig-120_35_26,0.838,893
contig-120_35_27,1.599,563
contig-120_35_28,1.284,1037
contig-120_35_29,1.760,596
contig-120_35_30,4.993,840
contig-120_35_31,2.873,881
contig-120_35_32,7.331,465
contig-120_35_33,10.446,1017
contig-120_35_34,7.081,421
contig-120_35_35,4.502,791
contig-120_35_36,0.457,657
contig-120_35_37,0.777,1158
contig-120_35_38,4.014,859
contig-120_36_2,1.266,474
contig-120_36_3,0.392,765
contig-120_36_5,0.738,401
contig-120_36_8,0.280,1070
contig-120_36_15,0.525,1143
contig-120_36_16,0.283,1050
contig-120_36_18,0.558,538
contig-120_36_29,1.829,328
contig-120_36_34,1.174,511
contig-120_36_35,0.806,931
contig-120_36_36,1.149,653
contig-120_36_37,1.010,1485
contig-120_36_40,0.562,2125
contig-120_36_42,2.595,925
contig-120_37_1,0.231,1298
contig-120_37_4,2.403,1373
contig-120_37_5,0.996,904
contig-120_37_9,0.316,1422
contig-120_37_11,0.708,401
contig-120_37_12,0.523,287
contig-120_37_17,0.708,212
contig-120_37_18,0.938,160
contig-120_37_19,0.325,910
contig-120_37_21,1.095,274
contig-120_37_24,1.126,666
contig-120_37_25,2.503,650
contig-120_37_26,0.653,1148
contig-120_37_27,1.901,947
contig-120_37_29,2.580,1044
contig-120_37_30,1.149,770
contig-120_37_31,0.573,524
contig-120_37_33,1.200,250
contig-120_37_35,0.342,877
contig-120_37_36,0.304,962
contig-120_37_41,0.972,617
contig-120_37_44,2.859,199
contig-120_37_45,0.670,448
contig-120_37_47,1.111,270
contig-120_37_51,0.205,732
contig-120_37_52,0.711,211
contig-120_38_1,3.987,711
contig-120_38_2,1.364,440
contig-120_38_3,1.320,447
contig-120_38_4,1.083,399
contig-120_38_5,0.691,651
contig-120_38_8,1.530,1463
contig-120_38_10,0.446,672
contig-120_38_11,0.865,694
contig-120_38_13,7.656,977
contig-120_38_15,5.203,605
contig-120_38_16,4.824,682
contig-120_38_17,5.858,2891
contig-120_38_18,3.189,1221
contig-120_38_19,1.941,610
contig-120_38_20,3.815,741
contig-120_38_21,6.373,228
contig-120_38_22,10.497,636
contig-120_38_23,8.493,651
contig-120_38_24,0.646,1626
contig-120_38_25,3.604,666
contig-120_38_26,4.013,2127
contig-120_38_27,11.788,877
contig-120_38_28,0.319,939
contig-120_38_29,3.158,1425
contig-120_38_30,1.719,349
contig-120_38_31,11.680,1309
contig-120_38_32,5.786,332
contig-120_38_33,0.256,1172
contig-120_38_34,2.451,297
contig-120_38_35,2.446,480
contig-120_38_36,0.431,696
contig-120_38_37,0.783,766
contig-120_38_38,1.442,728
contig-120_38_39,1.036,1014
contig-120_38_40,2.605,803
contig-120_38_41,3.025,1190
contig-120_38_43,15.807,492
contig-120_38_44,2.111,270
contig-120_38_45,0.889,306
contig-120_38_46,0.743,404
contig-120_39_1,0.667,450
contig-120_39_2,0.798,188
contig-120_39_3,0.719,1038
contig-120_39_5,1.775,507
contig-120_39_7,0.206,704
contig-120_39_8,0.769,195
contig-120_39_10,0.838,537
contig-120_39_12,0.926,162
contig-120_39_13,1.183,756
contig-120_39_14,0.815,184
contig-120_39_15,1.172,384
contig-120_39_17,0.606,724
contig-120_39_18,1.306,216
contig-120_39_19,0.322,932
contig-120_39_20,0.244,614
contig-120_39_23,0.212,2826
contig-120_39_25,1.515,495
contig-120_39_28,1.765,680
contig-120_39_29,0.513,1463
contig-120_39_30,0.786,1336
contig-120_39_32,1.261,238
contig-120_39_33,0.977,307
contig-120_39_34,0.395,760
contig-120_39_36,0.150,1000
contig-120_39_37,2.344,512
contig-120_39_39,0.682,880
contig-120_39_40,0.642,467
contig-120_40_1,0.262,573
contig-120_40_3,0.968,310
contig-120_40_4,0.361,831
contig-120_40_5,1.250,240
contig-120_40_6,0.501,1198
contig-120_40_9,1.867,723
contig-120_40_11,0.958,921
contig-120_40_14,0.496,605
contig-120_40_15,3.069,873
contig-120_40_17,0.718,833
contig-120_40_18,1.575,167
contig-120_40_20,0.634,453
contig-120_40_21,0.885,339
contig-120_40_22,5.310,300
contig-120_40_24,0.626,479
contig-120_40_26,0.306,981
contig-120_40_27,0.488,615
