Name,Average.coverage,Reference.length
contig-120_24_26,0.754,597
contig-120_24_27,3.014,2786
contig-120_24_28,1.806,821
contig-120_24_29,2.872,413
contig-120_24_30,1.483,809
contig-120_24_31,5.542,732
contig-120_24_32,10.639,1344
contig-120_24_33,2.128,1448
contig-120_24_34,3.505,1070
contig-120_24_35,18.102,1542
contig-120_24_36,5.351,1053
contig-120_24_37,2.669,1178
contig-120_24_38,1.305,905
contig-120_24_39,5.788,902
contig-120_24_40,18.991,639
contig-120_24_41,5.170,540
contig-120_24_42,1.720,432
contig-120_24_44,0.467,3200
contig-120_24_45,15.291,759
contig-120_24_46,6.682,897
contig-120_24_47,0.671,1322
contig-120_24_48,5.634,1278
contig-120_24_49,2.811,742
contig-120_24_50,0.210,713
contig-120_24_51,0.432,694
contig-120_24_52,4.404,1214
contig-120_24_53,1.692,266
contig-120_24_54,1.829,328
contig-120_24_55,1.667,270
contig-120_24_56,0.644,922
contig-120_24_57,0.736,591
contig-120_24_58,0.784,755
contig-120_24_59,1.135,1322
contig-120_24_60,2.676,893
contig-120_24_61,2.855,578
contig-120_24_62,16.870,754
contig-120_24_64,1.364,770
contig-120_24_65,2.565,1227
contig-120_24_66,1.087,1380
contig-120_24_67,1.224,245
contig-120_24_68,4.191,1140
contig-120_24_69,1.720,1102
contig-120_24_70,2.265,782
contig-120_24_71,2.158,556
contig-120_24_72,4.948,423
contig-120_24_73,2.643,454
contig-120_24_76,3.152,427
contig-120_24_77,0.706,1063
contig-120_24_78,2.086,712
contig-120_24_79,1.860,1197
contig-120_24_81,0.285,527
contig-120_24_82,0.824,2894
contig-120_24_83,0.379,1981
contig-120_24_86,3.247,970
contig-120_24_88,2.083,288
contig-120_24_89,0.644,466
contig-120_25_2,0.271,553
contig-120_25_3,0.935,963
contig-120_25_4,0.785,764
contig-120_25_12,2.362,188
contig-120_25_13,1.273,707
contig-120_25_14,0.267,513
contig-120_25_17,2.243,535
contig-120_25_18,2.400,625
contig-120_25_19,0.540,248
contig-120_25_24,0.489,614
contig-120_25_26,0.728,412
contig-120_25_28,0.576,1042
contig-120_25_30,0.803,1302
contig-120_25_31,0.277,1026
contig-120_25_33,0.523,1435
contig-120_25_35,0.429,699
contig-120_25_37,0.726,413
contig-120_25_40,1.472,1203
contig-120_25_42,0.294,1020
contig-120_25_43,2.668,277
contig-120_25_44,1.397,423
contig-120_25_45,0.392,334
contig-120_25_47,0.862,348
contig-120_25_52,1.079,278
contig-120_25_53,1.425,421
contig-120_25_54,1.115,538
contig-120_25_57,1.128,266
contig-120_25_58,0.857,2424
contig-120_25_63,0.187,1602
contig-120_25_64,0.964,138
contig-120_25_65,0.351,854
contig-120_25_66,2.815,529
contig-120_25_67,8.654,416
contig-120_25_68,1.370,219
contig-120_25_71,0.920,163
contig-120_25_73,1.825,325
contig-120_25_75,2.263,464
contig-120_25_84,1.010,1337
contig-120_25_90,0.547,548
contig-120_25_91,0.596,1007
contig-120_26_5,0.662,453
contig-120_26_6,0.763,393
contig-120_26_10,1.911,157
contig-120_26_11,0.916,982
contig-120_26_21,0.401,730
contig-120_26_27,1.524,189
contig-120_26_38,0.396,1514
contig-120_26_39,1.295,224
contig-120_26_42,0.701,214
contig-120_27_15,0.857,350
contig-120_27_18,0.875,343
contig-120_27_25,0.909,165
contig-120_27_38,0.759,378
contig-120_27_39,0.845,355
contig-120_27_40,0.212,709
contig-120_27_45,0.367,817
contig-120_27_48,0.306,2448
contig-120_27_52,0.330,910
contig-120_27_54,0.655,229
contig-120_27_55,4.912,855
contig-120_27_56,3.919,683
contig-120_27_57,1.469,803
contig-120_27_60,0.376,399
contig-120_27_64,0.568,528
contig-120_27_69,1.000,133
contig-120_27_72,1.293,232
contig-120_27_74,0.434,1383
contig-120_27_77,0.973,301
contig-120_27_81,0.599,501
contig-120_27_84,0.674,445
contig-120_27_86,1.923,156
contig-120_27_89,0.739,406
contig-120_27_94,0.830,723
contig-120_27_96,1.364,440
contig-120_27_104,0.417,1795
contig-120_28_2,0.693,417
contig-120_28_7,0.266,1128
contig-120_28_18,0.641,234
contig-120_28_22,0.773,388
contig-120_28_23,0.426,704
contig-120_28_35,0.895,334
contig-120_28_40,0.297,1011
contig-120_28_43,0.707,1466
contig-120_28_45,0.406,1829
contig-120_28_48,0.702,1069
contig-120_28_60,0.218,1379
contig-120_28_87,0.326,2760
contig-120_28_95,2.250,400
contig-120_29_2,1.972,1369
contig-120_29_3,2.874,1975
contig-120_29_4,6.145,311
contig-120_29_5,2.020,591
contig-120_29_6,5.430,165
contig-120_29_7,60.872,258
contig-120_29_8,14.475,276
contig-120_29_9,3.131,1951
contig-120_29_10,1.352,438
contig-120_29_11,1.204,1118
contig-120_29_12,1.286,217
contig-120_29_13,3.147,286
contig-120_29_14,3.851,818
contig-120_29_15,1.009,743
contig-120_29_16,1.176,1258
contig-120_29_17,2.045,660
contig-120_29_18,1.657,181
contig-120_29_20,2.143,767
contig-120_29_21,3.697,2942
contig-120_29_22,2.841,421
contig-120_29_23,4.542,389
contig-120_29_24,3.640,648
contig-120_29_25,3.547,296
contig-120_29_26,9.996,975
contig-120_29_27,0.854,1054
contig-120_29_28,1.046,1004
contig-120_29_29,0.224,671
contig-120_29_30,1.002,1940
contig-120_29_31,1.240,242
contig-120_29_32,4.167,204
contig-120_29_33,5.418,443
contig-120_29_34,8.494,557
contig-120_29_35,1.309,572
contig-120_29_36,0.951,631
contig-120_29_37,1.080,1223
contig-120_29_38,10.701,391
contig-120_29_39,6.432,807
contig-120_29_40,1.011,4140
contig-120_29_41,0.966,1696
contig-120_29_42,0.631,951
contig-120_29_43,0.590,1525
contig-120_29_44,0.752,798
contig-120_29_45,0.978,136
contig-120_29_46,1.111,270
contig-120_29_48,0.425,1060
contig-120_29_49,1.842,977
contig-120_29_50,0.902,1617
contig-120_29_51,3.052,440
contig-120_29_53,2.622,286
contig-120_29_55,0.292,1543
contig-120_29_56,3.150,381
contig-120_29_57,4.491,801
contig-120_29_58,4.640,1131
contig-120_29_59,6.516,1193
contig-120_29_60,4.771,503
contig-120_29_61,1.839,852
contig-120_29_62,1.221,860
contig-120_29_63,3.184,369
contig-120_29_64,2.270,452
contig-120_29_65,1.728,169
contig-120_29_66,1.112,804
contig-120_29_67,7.440,1166
contig-120_29_68,4.081,1176
contig-120_29_69,2.951,659
contig-120_29_70,2.476,1089
contig-120_29_71,1.950,842
contig-120_29_74,3.136,1461
contig-120_29_76,0.635,945
contig-120_29_77,2.904,816
contig-120_29_78,4.105,835
contig-120_29_79,0.511,1443
contig-120_29_80,3.094,921
contig-120_29_81,5.996,1900
contig-120_30_1,1.821,1483
contig-120_30_2,2.714,378
contig-120_30_3,4.371,755
contig-120_30_4,4.263,1440
contig-120_30_5,6.983,1307
contig-120_30_6,5.916,405
contig-120_30_7,6.756,885
contig-120_30_8,2.103,1139
contig-120_30_9,5.400,1266
contig-120_30_10,4.341,997
contig-120_30_11,12.737,704
contig-120_30_12,5.393,687
contig-120_30_13,4.174,322
contig-120_30_14,2.749,700
contig-120_30_15,0.824,728
contig-120_30_16,3.689,560
contig-120_30_17,4.742,780
contig-120_30_18,7.545,1166
contig-120_30_19,5.584,693
contig-120_30_20,8.113,681
contig-120_30_21,13.952,353
contig-120_30_22,5.628,846
contig-120_30_23,5.995,3789
contig-120_30_24,6.655,763
contig-120_30_25,8.032,969
contig-120_30_26,18.373,1752
contig-120_30_27,2.931,346
contig-120_30_28,6.860,993
contig-120_30_29,2.554,881
contig-120_30_30,2.139,1529
contig-120_30_31,20.995,192
contig-120_30_32,12.812,828
contig-120_30_33,9.151,782
contig-120_30_34,3.775,1345
contig-120_30_35,15.569,957
contig-120_30_36,13.143,378
contig-120_30_37,6.142,1095
contig-120_30_38,10.175,1011
contig-120_30_39,7.896,980
contig-120_30_40,8.118,313
contig-120_30_41,21.413,303
contig-120_30_42,9.840,771
contig-120_30_43,11.718,1541
contig-120_30_44,112.998,4971
contig-120_30_45,7.120,435
contig-120_30_46,4.867,547
contig-120_30_47,5.428,2784
contig-120_30_48,3.529,935
contig-120_30_49,23.849,423
contig-120_30_50,1.754,492
contig-120_30_51,2.542,413
contig-120_30_52,21.848,585
contig-120_30_53,28.871,591
contig-120_30_54,0.920,163
contig-120_30_55,12.240,1098
contig-120_30_56,6.279,875
contig-120_30_57,1.630,460
contig-120_30_58,1.228,1824
contig-120_30_59,4.236,246
contig-120_30_60,2.278,263
contig-120_30_61,2.855,578
contig-120_30_62,2.634,224
contig-120_30_63,25.353,1446
contig-120_30_64,9.611,1106
contig-120_30_65,2.094,212
contig-120_30_66,4.859,1908
contig-120_30_67,5.841,1207
contig-120_30_68,3.577,1506
contig-120_30_69,11.730,1576
contig-120_30_70,11.552,867
contig-120_30_71,7.715,438
contig-120_30_72,2.205,1554
contig-120_30_73,9.866,786
contig-120_30_74,4.425,534
contig-120_30_75,256.592,363
contig-120_30_76,5.374,1331
contig-120_30_77,10.900,1466
contig-120_30_79,6.740,531
contig-120_30_80,16.899,623
contig-120_30_81,0.436,344
contig-120_30_82,1.339,224
contig-120_30_83,2.856,411
contig-120_30_84,39.375,1281
contig-120_30_85,165.874,1410
contig-120_31_1,5.397,912
contig-120_31_2,2.535,228
contig-120_31_3,1.753,170
contig-120_31_4,6.208,192
contig-120_31_5,1.433,300
contig-120_31_6,1.174,511
contig-120_31_9,0.392,766
contig-120_31_10,7.186,933
contig-120_31_11,6.180,1742
contig-120_31_12,4.248,1229
contig-120_31_13,3.381,176
contig-120_31_14,4.667,225
contig-120_31_15,0.705,851
contig-120_31_16,3.694,1450
contig-120_31_17,3.600,1787
contig-120_31_18,3.700,2022
contig-120_31_19,0.914,315
contig-120_31_20,3.156,711
contig-120_31_21,4.235,698
contig-120_31_22,3.303,1221
contig-120_31_23,3.620,2550
contig-120_31_24,4.932,1686
contig-120_31_25,4.845,618
contig-120_31_26,8.045,1303
contig-120_31_27,3.508,555
contig-120_31_28,6.248,789
contig-120_31_29,6.172,522
contig-120_31_30,13.090,1002
contig-120_31_31,12.078,1216
contig-120_31_32,19.039,870
contig-120_31_33,19.400,807
contig-120_31_34,21.453,786
contig-120_31_35,12.216,417
contig-120_31_36,15.541,444
contig-120_31_37,21.172,709
contig-120_31_38,6.233,433
contig-120_31_39,0.973,147
contig-120_31_40,0.995,1206
contig-120_31_41,1.531,294
contig-120_31_42,1.045,287
contig-120_31_43,0.760,1184
contig-120_31_44,1.819,980
contig-120_31_45,1.730,344
contig-120_31_46,1.376,1308
contig-120_31_47,3.728,797
contig-120_31_48,6.472,1478
contig-120_31_49,4.889,666
contig-120_31_50,0.797,753
contig-120_31_51,2.388,1494
contig-120_31_53,2.567,932
contig-120_31_54,0.845,355
contig-120_31_55,3.436,473
contig-120_31_56,14.709,1183
contig-120_31_57,8.709,567
contig-120_31_58,1.674,522
contig-120_31_59,1.020,732
contig-120_31_60,6.938,193
contig-120_31_61,1.778,582
contig-120_31_62,0.980,153
contig-120_31_64,1.476,294
contig-120_31_65,0.291,1523
contig-120_31_66,0.657,913
contig-120_31_67,0.415,723
contig-120_31_68,0.642,674
contig-120_31_69,0.785,382
contig-120_31_70,0.713,421
contig-120_31_71,1.628,914
contig-120_31_72,0.291,2062
contig-120_31_73,8.129,567
contig-120_31_74,41.347,1175
contig-120_31_75,8.713,453
contig-120_31_76,35.389,642
contig-120_31_77,0.190,788
contig-120_31_78,1.204,1620
contig-120_31_79,1.165,636
contig-120_31_80,2.585,458
contig-120_31_81,3.292,638
contig-120_31_82,1.863,146
contig-120_31_83,0.621,725
contig-120_31_84,0.618,728
contig-120_31_85,3.327,1122
contig-120_31_86,4.803,1869
contig-120_31_87,2.471,425
contig-120_31_88,2.296,392
contig-120_31_89,0.322,930
contig-120_31_90,2.804,158
contig-120_31_91,4.712,375
contig-120_32_1,4.317,278
contig-120_32_5,0.549,2186
contig-120_32_9,0.117,1283
contig-120_32_15,0.144,1044
contig-120_32_24,0.704,213
contig-120_32_59,0.877,342
contig-120_32_66,0.836,359
contig-120_32_75,0.946,147
contig-120_33_5,0.327,1819
contig-120_33_6,0.531,565
contig-120_33_17,0.222,4722
contig-120_33_18,0.584,514
contig-120_33_24,1.255,239
contig-120_33_25,0.080,3725
contig-120_33_27,0.047,3188
contig-120_33_29,0.759,395
contig-120_33_30,0.539,258
contig-120_33_31,0.056,2293
contig-120_33_34,1.000,133
contig-120_33_41,0.385,1169
contig-120_33_42,1.200,250
contig-120_33_45,0.602,249
contig-120_33_52,1.172,256
contig-120_33_58,0.170,1766
contig-120_33_59,1.622,185
contig-120_34_1,4.525,659
contig-120_34_2,40.271,291
contig-120_34_3,36.082,552
contig-120_34_4,30.577,534
contig-120_34_5,17.211,527
contig-120_34_6,30.593,1668
contig-120_34_7,15.127,983
contig-120_34_8,21.135,1444
contig-120_34_9,11.459,414
contig-120_34_10,1.338,897
contig-120_34_11,5.062,437
contig-120_34_12,8.773,971
contig-120_34_13,1.406,848
contig-120_34_14,1.807,332
contig-120_34_15,1.685,178
contig-120_34_16,0.454,992
contig-120_34_17,0.275,1089
contig-120_34_18,18.747,261
contig-120_34_19,0.299,502
contig-120_34_21,1.094,823
contig-120_34_22,1.148,2483
contig-120_34_23,1.807,1742
contig-120_34_24,0.539,1948
contig-120_34_25,2.598,1140
contig-120_34_26,1.403,1688
contig-120_34_27,1.830,2039
contig-120_34_28,1.840,326
contig-120_34_29,1.674,706
contig-120_34_30,1.636,1990
contig-120_34_31,3.805,708
contig-120_34_32,0.329,912
contig-120_34_34,1.257,358
contig-120_34_35,0.398,1132
contig-120_34_38,1.198,501
contig-120_34_39,0.733,818
contig-120_34_40,1.469,1224
contig-120_34_41,1.359,540
contig-120_34_42,0.512,1759
contig-120_34_43,0.765,196
contig-120_34_44,0.821,548
contig-120_34_45,1.088,1103
contig-120_34_46,0.909,660
contig-120_34_47,2.278,1111
contig-120_34_48,2.277,2305
contig-120_34_49,1.087,641
contig-120_34_50,2.764,542
contig-120_34_51,1.241,2274
contig-120_34_52,14.409,413
contig-120_34_53,1.794,1484
contig-120_34_54,3.592,710
contig-120_34_55,197.579,309
contig-120_34_56,0.588,1763
contig-120_34_57,6.703,303
contig-120_34_58,1.525,1279
contig-120_34_59,2.056,1386
contig-120_34_61,8.116,587
contig-120_34_62,0.117,1283
contig-120_34_65,0.878,1020
contig-120_34_66,2.419,1860
contig-120_34_67,0.569,513
contig-120_34_69,1.742,426
contig-120_34_70,4.354,1688
contig-120_34_71,1.731,520
contig-120_34_72,1.526,777
contig-120_35_8,0.484,1239
contig-120_35_14,0.464,646
contig-120_35_34,0.326,920
contig-120_35_40,0.777,386
contig-120_35_42,0.968,155
contig-120_36_55,0.571,522
contig-120_36_66,0.426,705
contig-120_36_77,0.334,899
contig-120_36_97,0.365,411
contig-120_36_101,1.571,191
contig-120_36_103,0.581,1015
contig-120_36_105,0.076,1662
contig-120_37_1,0.581,1025
contig-120_37_2,0.615,488
contig-120_37_3,25.073,410
contig-120_37_4,2.603,461
contig-120_37_6,1.676,170
contig-120_37_7,1.644,1364
contig-120_37_8,8.054,186
contig-120_37_9,2.730,879
contig-120_37_10,5.913,553
contig-120_37_11,10.245,666
contig-120_37_12,1.719,349
contig-120_37_14,2.210,262
contig-120_37_15,3.439,510
contig-120_37_16,0.553,814
contig-120_37_19,2.247,267
contig-120_37_20,0.725,414
contig-120_37_22,0.225,1333
contig-120_37_23,2.470,960
contig-120_37_25,0.512,1172
contig-120_37_26,1.228,1093
contig-120_37_27,0.821,1638
contig-120_37_28,1.015,1034
contig-120_37_30,1.844,802
contig-120_37_31,0.922,976
contig-120_37_32,0.666,901
contig-120_37_33,1.440,625
contig-120_37_34,1.073,833
contig-120_37_35,0.927,1937
contig-120_37_36,1.788,1417
contig-120_37_37,1.226,1445
contig-120_37_38,1.467,814
contig-120_37_39,2.171,691
contig-120_37_40,1.591,943
contig-120_37_41,3.567,756
contig-120_37_42,1.928,389
contig-120_37_44,3.151,2607
contig-120_37_45,4.227,1874
contig-120_37_46,1.529,578
contig-120_37_47,1.143,1050
contig-120_37_48,4.674,1090
contig-120_37_49,2.100,1407
contig-120_37_50,3.438,345
contig-120_37_51,3.029,1176
contig-120_37_52,7.861,906
contig-120_37_53,0.249,555
contig-120_37_54,2.351,638
contig-120_37_55,1.611,830
contig-120_37_56,11.411,928
contig-120_37_57,112.812,324
contig-120_37_58,11.232,969
contig-120_37_59,1.311,225
contig-120_37_60,2.562,527
contig-120_37_61,0.838,358
contig-120_37_62,1.798,826
contig-120_37_63,0.223,1346
contig-120_37_64,2.166,687
contig-120_37_65,2.650,1013
contig-120_37_66,1.418,1375
contig-120_37_67,1.079,556
contig-120_37_68,3.774,477
contig-120_37_69,1.235,2187
contig-120_37_70,25.752,922
contig-120_37_71,17.505,333
contig-120_37_72,19.187,450
contig-120_37_73,19.151,450
contig-120_37_74,16.956,455
contig-120_37_75,5.833,2282
contig-120_38_1,0.893,168
contig-120_38_3,0.276,2173
contig-120_38_5,1.374,211
contig-120_38_9,0.698,215
contig-120_38_15,0.648,463
contig-120_38_16,0.481,624
contig-120_38_18,1.011,283
contig-120_38_22,0.875,343
contig-120_38_31,1.250,784
contig-120_38_40,0.651,1098
contig-120_38_48,0.536,1120
contig-120_38_54,0.829,362
contig-120_38_62,0.194,675
contig-120_38_67,0.413,363
contig-120_38_69,0.511,880
contig-120_38_72,0.342,877
contig-120_38_81,2.362,254
contig-120_38_92,0.946,317
contig-120_38_107,0.372,806
contig-120_39_3,0.222,676
contig-120_39_14,1.341,425
contig-120_39_17,0.534,562
contig-120_39_21,0.599,501
contig-120_39_46,1.655,174
contig-120_39_50,0.820,915
contig-120_39_51,0.847,177
contig-120_39_52,0.274,1094
contig-120_39_55,0.218,1373
contig-120_39_58,1.125,391
contig-120_39_59,1.987,151
contig-120_39_60,1.616,464
contig-120_39_63,1.099,273
contig-120_39_65,0.867,173
contig-120_39_66,0.764,178
contig-120_39_67,1.069,1115
contig-120_39_68,0.852,352
contig-120_39_69,0.370,1623
contig-120_39_72,0.091,1654
contig-120_39_78,1.327,226
contig-120_39_83,0.507,296
contig-120_39_86,2.406,187
contig-120_39_88,0.563,261
contig-120_39_96,1.000,137
contig-120_39_97,0.341,369
contig-120_40_7,0.820,183
contig-120_40_16,0.176,1709
contig-120_40_18,0.475,632
contig-120_40_20,2.553,235
contig-120_40_30,0.067,2227
contig-120_40_31,0.124,2414
contig-120_40_69,0.378,794
contig-120_41_50,1.190,252
contig-120_42_1,6.458,1083
contig-120_42_2,3.409,264
contig-120_42_3,10.130,385
contig-120_42_4,8.502,1971
contig-120_42_5,7.164,920
contig-120_42_6,10.626,1027
contig-120_42_7,13.285,1351
contig-120_42_8,2.371,568
contig-120_42_9,2.239,1130
contig-120_42_10,25.987,816
contig-120_42_11,1.432,672
contig-120_42_12,2.100,643
contig-120_42_13,3.836,973
contig-120_42_14,9.144,540
contig-120_42_15,6.462,1224
contig-120_42_16,11.676,444
contig-120_42_17,6.186,1791
contig-120_42_18,4.592,1464
contig-120_42_19,4.638,1416
contig-120_42_20,7.660,306
contig-120_42_21,4.321,2145
contig-120_42_22,3.766,1737
contig-120_42_23,8.415,282
contig-120_42_24,16.557,1065
contig-120_42_25,19.273,450
contig-120_42_26,48.742,678
contig-120_42_27,41.518,813
contig-120_42_28,49.441,1152
contig-120_42_29,52.115,1734
contig-120_42_30,3.049,246
contig-120_42_31,1.832,1146
contig-120_42_32,1.282,351
contig-120_42_33,48.841,414
contig-120_42_34,38.174,1767
contig-120_42_35,71.900,894
contig-120_42_36,2.696,1057
contig-120_42_37,1.187,241
contig-120_42_38,3.232,641
contig-120_42_39,10.558,1017
contig-120_42_40,140.083,387
contig-120_42_41,12.133,2331
contig-120_42_42,14.347,704
contig-120_42_43,49.856,360
contig-120_42_44,5.202,1170
contig-120_42_45,9.238,1142
contig-120_42_46,1.326,546
contig-120_42_47,3.261,226
contig-120_42_48,5.726,1053
contig-120_42_49,5.171,1390
contig-120_42_50,29.795,585
contig-120_42_51,9.347,510
contig-120_42_52,0.566,762
contig-120_42_53,9.630,975
contig-120_42_54,10.959,657
contig-120_42_55,1.120,383
contig-120_42_56,4.339,966
contig-120_42_57,1.673,538
contig-120_42_58,2.684,215
contig-120_42_59,20.512,1103
contig-120_42_60,7.381,1560
contig-120_42_61,15.805,195
contig-120_42_62,3.210,324
contig-120_42_63,8.345,1382
contig-120_42_64,23.357,1790
contig-120_42_65,12.348,891
contig-120_42_66,1.255,2613
contig-120_42_67,0.215,1397
contig-120_42_68,3.041,740
contig-120_42_69,4.790,1031
contig-120_42_71,1.195,2004
contig-120_42_72,2.600,1609
contig-120_43_2,1.742,1106
contig-120_43_3,11.965,258
contig-120_43_4,0.894,1678
contig-120_43_5,2.837,1052
contig-120_43_6,3.251,1145
contig-120_43_7,0.788,378
contig-120_43_8,23.191,564
contig-120_43_9,2.504,1366
contig-120_43_10,0.280,1072
contig-120_43_11,9.536,785
contig-120_43_12,9.369,953
contig-120_43_13,13.152,1112
contig-120_43_14,6.452,429
contig-120_43_15,1.849,1214
contig-120_43_16,0.838,1253
contig-120_43_17,0.858,699
contig-120_43_18,3.347,1255
contig-120_43_19,3.730,278
contig-120_43_20,3.179,469
contig-120_43_21,4.076,275
contig-120_43_22,5.900,291
contig-120_43_23,4.325,763
contig-120_43_24,3.619,864
contig-120_43_25,5.499,1304
contig-120_43_26,4.655,1303
contig-120_43_27,11.362,815
contig-120_43_28,10.748,369
contig-120_43_29,1.780,582
contig-120_43_30,2.064,870
contig-120_43_31,1.266,474
contig-120_43_32,0.982,1222
contig-120_43_33,2.606,921
contig-120_43_34,4.713,700
contig-120_43_36,3.430,1261
contig-120_43_37,1.540,858
contig-120_43_38,3.518,838
contig-120_43_39,3.695,1338
contig-120_43_40,0.825,1805
contig-120_43_41,3.969,1319
contig-120_43_42,0.666,2455
contig-120_43_43,0.878,656
contig-120_43_45,0.653,660
contig-120_43_46,1.404,731
contig-120_43_47,0.346,433
contig-120_43_48,0.993,151
contig-120_43_50,0.449,334
contig-120_43_54,0.579,259
contig-120_43_55,0.696,6448
contig-120_43_61,0.453,2319
contig-120_43_62,0.252,595
contig-120_43_63,3.033,1028
contig-120_43_64,1.147,523
