Name,Average.coverage,Reference.length
contig-120_43_2,25.983,2022
contig-120_43_3,8.382,783
contig-120_43_4,7.412,600
contig-120_43_5,13.487,899
contig-120_43_6,106.093,258
contig-120_43_7,19.634,859
contig-120_43_8,6.734,934
contig-120_43_9,10.466,708
contig-120_43_10,14.336,752
contig-120_43_11,10.466,784
contig-120_43_12,3.315,447
contig-120_43_13,19.885,1368
contig-120_43_14,51.789,978
contig-120_43_16,84.822,978
contig-120_43_17,7.869,528
contig-120_43_18,3.611,3447
contig-120_43_19,1.483,1214
contig-120_43_20,2.829,1045
contig-120_43_21,4.760,279
contig-120_43_22,19.430,435
contig-120_43_23,80.590,480
contig-120_43_24,7.998,1398
contig-120_43_25,29.376,540
contig-120_43_26,97.350,2112
contig-120_43_27,11.916,903
contig-120_43_28,34.650,927
contig-120_43_29,9.276,1029
contig-120_43_30,53.310,1505
contig-120_43_31,352.410,459
contig-120_43_32,326.711,471
contig-120_43_33,407.720,2088
contig-120_43_34,856.897,1188
contig-120_43_36,0.294,954
contig-120_43_37,247.019,309
contig-120_43_38,276.596,639
contig-120_43_39,301.160,624
contig-120_43_40,132.740,285
contig-120_43_41,325.651,831
contig-120_43_42,242.560,282
contig-120_43_43,238.140,357
contig-120_43_44,258.312,657
contig-120_43_45,253.876,435
contig-120_43_46,166.995,195
contig-120_43_47,195.906,267
contig-120_43_48,178.274,369
contig-120_43_49,239.981,309
contig-120_43_50,193.820,540
contig-120_43_51,226.830,399
contig-120_43_52,161.152,474
contig-120_44_1,5.821,687
contig-120_44_3,0.638,4219
contig-120_44_4,2.419,1232
contig-120_44_5,2.844,1157
contig-120_44_6,2.706,602
contig-120_44_7,0.705,627
contig-120_44_8,3.934,610
contig-120_44_9,10.938,1272
contig-120_44_10,0.898,1337
contig-120_44_12,3.135,2001
contig-120_44_13,1.359,883
contig-120_44_14,15.677,282
contig-120_44_15,1.632,827
contig-120_44_16,1.686,532
contig-120_44_17,32.198,398
contig-120_44_18,24.558,450
contig-120_44_19,2.178,1722
contig-120_44_20,22.703,276
contig-120_44_22,3.063,1465
contig-120_44_23,2.660,1297
contig-120_44_24,4.142,212
contig-120_44_25,1.202,998
contig-120_44_26,1.505,1391
contig-120_44_27,0.476,630
contig-120_44_28,2.585,1039
contig-120_44_29,4.167,396
contig-120_44_30,3.166,2073
contig-120_44_31,2.143,1107
contig-120_44_32,0.797,1129
contig-120_44_34,5.792,1060
contig-120_44_35,2.249,918
contig-120_44_36,1.447,1244
contig-120_44_39,1.047,573
contig-120_44_40,3.823,351
contig-120_44_41,0.686,437
contig-120_44_42,29.593,531
contig-120_44_43,0.288,1040
contig-120_45_1,6.197,2733
contig-120_45_2,5.241,884
contig-120_45_3,4.027,594
contig-120_45_4,0.302,2487
contig-120_45_5,3.036,390
contig-120_45_6,1.923,390
contig-120_45_7,0.956,1722
contig-120_45_8,4.917,362
contig-120_45_9,5.020,204
contig-120_45_10,1.440,1042
contig-120_45_14,2.236,1472
contig-120_45_15,2.432,740
contig-120_45_16,2.927,654
contig-120_45_17,7.205,1830
contig-120_45_18,2.000,134
contig-120_45_19,0.122,1233
contig-120_45_21,5.243,658
contig-120_45_22,0.836,538
contig-120_45_25,1.826,322
contig-120_45_26,1.961,153
contig-120_45_28,5.041,171
contig-120_45_32,0.600,1000
contig-120_45_38,0.705,417
contig-120_45_41,3.020,298
contig-120_45_42,4.222,3477
contig-120_45_43,2.785,1131
contig-120_45_44,4.350,411
contig-120_45_45,0.447,1678
contig-120_46_2,0.476,1577
contig-120_46_3,0.259,1160
contig-120_46_8,1.513,1388
contig-120_46_9,0.847,708
contig-120_46_10,0.744,1412
contig-120_46_11,1.367,863
contig-120_46_12,1.430,831
contig-120_46_15,1.559,481
contig-120_46_16,0.482,623
contig-120_46_17,1.156,1298
contig-120_46_18,0.937,631
contig-120_46_19,0.850,353
contig-120_46_21,0.962,312
contig-120_46_22,0.475,631
contig-120_46_23,0.425,706
contig-120_46_25,2.312,519
contig-120_46_26,1.474,2640
contig-120_46_29,0.206,1455
contig-120_46_30,0.256,1755
contig-120_46_32,1.084,830
contig-120_46_34,0.926,162
contig-120_46_35,3.623,204
contig-120_46_37,0.369,813
contig-120_47_1,0.775,187
contig-120_47_2,0.712,413
contig-120_47_3,0.521,576
contig-120_47_4,1.333,333
contig-120_47_5,0.800,375
contig-120_47_7,2.106,2493
contig-120_47_10,0.909,330
contig-120_47_11,2.703,381
contig-120_47_12,5.322,1381
contig-120_47_13,9.231,762
contig-120_47_14,1.092,412
contig-120_47_15,2.214,1152
contig-120_47_16,1.026,1023
contig-120_47_17,1.228,977
contig-120_47_21,0.935,154
contig-120_47_24,1.141,1030
contig-120_47_25,0.603,972
contig-120_47_26,1.099,1501
contig-120_47_27,1.241,1934
contig-120_47_28,1.056,852
contig-120_47_29,0.214,1337
contig-120_47_30,2.333,1542
contig-120_47_31,0.527,1138
contig-120_47_32,15.016,759
contig-120_47_33,10.265,1983
contig-120_47_34,7.181,684
contig-120_47_35,0.762,1575
contig-120_47_36,3.540,252
contig-120_47_37,0.993,143
contig-120_47_38,3.625,453
contig-120_47_39,1.654,263
contig-120_47_40,2.368,887
contig-120_47_41,1.266,474
contig-120_47_42,0.669,2690
contig-120_47_43,28.594,165
contig-120_47_44,116.083,339
contig-120_48_1,0.862,348
contig-120_48_3,0.901,333
contig-120_48_6,0.833,180
contig-120_48_14,0.243,1236
contig-120_48_16,14.437,1910
contig-120_48_17,1.491,792
contig-120_48_18,2.956,203
contig-120_48_19,2.524,1181
contig-120_48_20,2.400,250
contig-120_48_21,3.519,1023
contig-120_48_22,1.134,529
contig-120_48_24,0.296,1014
contig-120_48_25,0.240,1252
contig-120_48_26,0.364,825
contig-120_48_28,0.739,406
contig-120_48_29,0.253,1186
contig-120_48_30,2.740,219
contig-120_48_31,1.346,557
contig-120_48_32,4.070,287
contig-120_48_33,1.935,459
contig-120_48_34,8.381,536
contig-120_48_35,5.633,417
contig-120_48_36,0.381,1576
contig-120_48_40,1.035,852
contig-120_48_43,0.581,516
contig-120_49_1,0.743,202
contig-120_49_3,0.717,834
contig-120_49_4,1.300,1846
contig-120_49_5,1.469,1021
contig-120_49_6,0.547,548
contig-120_49_7,1.305,1033
contig-120_49_10,0.592,507
contig-120_49_12,0.197,763
contig-120_49_13,3.510,641
contig-120_49_14,0.460,652
contig-120_49_17,0.955,157
contig-120_49_18,0.661,454
contig-120_49_19,0.436,2753
contig-120_49_21,2.341,2359
contig-120_49_22,1.120,401
contig-120_49_25,0.826,363
contig-120_49_27,1.268,355
contig-120_49_29,1.145,241
contig-120_49_31,2.778,756
contig-120_49_32,0.971,309
contig-120_49_33,1.716,169
contig-120_49_34,4.576,1508
contig-120_49_35,1.622,185
contig-120_49_36,57.704,189
contig-120_49_39,8.348,606
contig-120_49_40,3.146,945
contig-120_49_41,2.316,898
contig-120_49_44,11.757,1017
contig-120_50_2,1.149,261
contig-120_50_4,3.314,315
contig-120_50_5,1.656,815
contig-120_50_6,2.437,2687
contig-120_50_7,1.590,183
contig-120_50_8,0.521,576
contig-120_50_9,2.087,566
contig-120_50_11,42.625,2310
contig-120_50_12,20.563,561
contig-120_50_13,2.847,1212
contig-120_50_15,6.547,274
contig-120_50_16,1.425,1676
contig-120_50_17,1.708,439
contig-120_50_18,14.820,1274
contig-120_50_19,6.366,869
contig-120_50_20,2.814,1226
contig-120_50_22,4.894,700
contig-120_50_23,2.941,714
contig-120_50_24,0.704,213
contig-120_50_25,3.690,284
contig-120_50_26,0.987,608
contig-120_50_27,2.244,869
contig-120_50_28,1.531,196
contig-120_50_29,2.765,697
contig-120_50_30,1.878,547
contig-120_50_31,8.958,471
contig-120_50_32,3.304,227
contig-120_50_33,5.766,620
contig-120_50_34,2.521,357
contig-120_50_35,1.286,1166
contig-120_50_36,1.170,769
contig-120_50_38,1.922,1558
contig-120_50_39,1.539,1656
contig-120_50_41,16.319,1683
contig-120_50_42,4.412,816
contig-120_50_43,0.875,857
contig-120_50_44,2.589,740
contig-120_50_45,4.067,627
contig-120_50_46,14.819,1141
contig-120_51_1,7.619,168
contig-120_51_2,8.831,746
contig-120_51_3,7.414,263
contig-120_51_4,3.603,491
contig-120_51_5,5.142,1304
contig-120_51_6,6.348,1128
contig-120_51_7,3.053,1072
contig-120_51_8,0.894,812
contig-120_51_9,0.638,470
contig-120_51_10,1.693,709
contig-120_51_11,1.604,561
contig-120_51_12,2.579,349
contig-120_51_14,5.394,723
contig-120_51_15,62.510,771
contig-120_51_16,38.499,813
contig-120_51_17,11.801,267
contig-120_51_18,6.770,505
contig-120_51_19,0.711,844
contig-120_51_20,0.929,323
contig-120_51_24,0.674,445
contig-120_51_32,0.360,1666
contig-120_51_33,0.671,438
contig-120_51_39,1.500,200
contig-120_51_40,0.986,144
contig-120_51_41,0.461,1302
contig-120_51_42,0.234,573
contig-120_51_44,1.751,514
contig-120_52_2,0.971,309
contig-120_52_9,1.811,164
contig-120_52_10,0.568,528
contig-120_52_12,1.478,203
contig-120_52_13,0.808,743
contig-120_52_15,0.312,1443
contig-120_52_16,7.305,594
contig-120_52_17,6.503,1173
contig-120_52_18,0.792,1136
contig-120_52_19,1.004,896
contig-120_52_20,0.613,978
contig-120_52_21,1.397,1155
contig-120_52_22,1.020,882
contig-120_52_23,2.270,1718
contig-120_52_25,1.433,730
contig-120_52_26,0.779,1528
contig-120_52_27,2.057,1599
contig-120_52_28,1.796,2005
contig-120_52_32,3.086,243
contig-120_52_33,2.113,213
contig-120_52_34,2.847,843
contig-120_52_36,1.351,555
contig-120_52_37,0.862,174
contig-120_52_38,0.359,1673
contig-120_52_40,0.163,921
contig-120_52_42,0.860,1567
contig-120_52_43,1.070,1401
contig-120_53_6,0.284,1056
contig-120_53_9,0.381,787
contig-120_53_17,0.231,650
contig-120_53_18,0.273,1099
contig-120_53_19,0.874,1030
contig-120_53_20,0.368,816
contig-120_53_25,0.566,530
contig-120_53_26,1.710,525
contig-120_53_27,0.857,175
contig-120_53_28,0.524,573
contig-120_53_30,0.484,1796
contig-120_53_32,0.885,156
contig-120_53_33,0.430,2092
contig-120_54_1,0.588,510
contig-120_54_4,1.653,726
contig-120_54_5,1.196,501
contig-120_54_7,1.668,3140
contig-120_54_8,0.778,771
contig-120_54_9,0.762,787
contig-120_54_11,0.748,802
contig-120_54_12,0.691,868
contig-120_54_15,2.988,1197
contig-120_54_16,0.587,1534
contig-120_54_18,0.542,2214
contig-120_54_21,0.236,1267
contig-120_54_22,0.144,2080
contig-120_54_26,0.874,167
contig-120_54_27,1.627,553
contig-120_54_28,1.051,571
contig-120_54_29,4.830,306
contig-120_54_31,0.248,1208
contig-120_55_3,0.688,436
contig-120_55_4,1.874,936
contig-120_55_5,2.377,631
contig-120_55_6,1.273,707
contig-120_55_7,1.461,1335
contig-120_55_8,0.565,2921
contig-120_55_9,1.233,973
contig-120_55_10,2.297,1956
contig-120_55_11,0.935,642
contig-120_55_13,0.380,1153
contig-120_55_14,1.558,1337
contig-120_55_15,0.856,1226
contig-120_55_16,1.657,724
contig-120_55_17,0.735,816
contig-120_55_18,5.717,882
contig-120_55_19,1.121,1436
contig-120_55_20,0.569,527
contig-120_55_22,3.556,1134
contig-120_55_23,6.383,235
contig-120_55_24,0.785,191
contig-120_55_25,0.558,806
contig-120_55_29,1.781,1095
contig-120_55_30,1.060,849
contig-120_55_31,1.621,731
contig-120_55_32,0.470,638
contig-120_55_33,0.225,668
contig-120_55_34,1.194,998
contig-120_55_35,0.888,1352
contig-120_56_1,3.226,461
contig-120_56_2,0.511,587
contig-120_56_3,1.025,1295
contig-120_56_4,0.308,973
contig-120_56_5,0.394,762
contig-120_56_6,0.460,652
contig-120_56_7,1.113,539
contig-120_56_8,0.761,788
contig-120_56_10,0.372,807
contig-120_56_12,0.645,930
contig-120_56_16,0.255,1768
contig-120_56_18,0.299,1003
contig-120_56_19,1.119,804
contig-120_56_22,0.323,3672
contig-120_56_23,1.090,3439
contig-120_56_26,0.418,718
contig-120_56_27,0.704,1278
contig-120_56_30,1.195,502
contig-120_56_34,0.824,182
contig-120_57_2,3.251,323
contig-120_57_3,1.348,210
contig-120_57_4,5.475,594
contig-120_57_5,3.402,1057
contig-120_57_6,0.761,197
contig-120_57_7,2.044,587
contig-120_57_9,2.166,1382
contig-120_57_11,1.801,321
contig-120_57_12,8.591,2058
contig-120_57_13,1.201,1124
contig-120_57_14,0.755,777
contig-120_57_15,4.253,981
contig-120_57_16,1.573,1048
contig-120_57_17,2.636,850
contig-120_57_18,1.899,316
contig-120_57_19,0.844,889
contig-120_57_20,3.333,1251
contig-120_57_21,1.345,223
contig-120_57_22,0.928,1939
contig-120_57_23,18.968,1293
contig-120_57_24,1.018,1179
contig-120_57_25,1.436,1149
contig-120_57_26,12.536,3576
contig-120_57_27,0.297,1517
contig-120_57_28,1.545,2034
contig-120_57_29,1.763,1358
contig-120_57_30,1.178,891
contig-120_57_31,0.467,643
contig-120_57_32,1.256,2364
contig-120_57_33,1.837,726
contig-120_57_34,1.378,653
contig-120_57_35,1.835,981
contig-120_57_36,1.235,243
contig-120_58_1,0.968,155
contig-120_58_2,2.234,2350
contig-120_58_3,10.533,944
contig-120_58_5,7.659,833
contig-120_58_6,0.862,696
contig-120_58_7,1.496,702
contig-120_58_8,0.879,672
contig-120_58_9,0.791,948
contig-120_58_10,11.894,681
contig-120_58_11,12.564,1422
contig-120_58_12,10.349,1178
contig-120_58_13,9.789,342
contig-120_58_14,16.206,762
contig-120_58_15,11.856,1296
contig-120_58_16,8.090,444
contig-120_58_17,13.401,327
contig-120_58_18,6.507,438
contig-120_58_20,3.030,495
contig-120_58_21,10.774,1599
contig-120_58_22,0.625,955
contig-120_58_23,5.061,1831
contig-120_58_24,5.025,806
contig-120_58_25,4.247,989
contig-120_58_26,8.244,324
contig-120_58_27,1.027,292
contig-120_58_28,0.509,589
contig-120_58_29,0.644,2096
contig-120_58_30,0.901,2663
contig-120_58_31,0.719,821
contig-120_58_32,0.518,868
contig-120_58_33,0.198,757
contig-120_58_34,1.368,1069
contig-120_58_35,2.373,1201
contig-120_58_36,9.101,690
contig-120_58_37,2.863,468
contig-120_58_38,2.077,1155
contig-120_58_41,1.560,577
contig-120_58_42,1.230,244
contig-120_58_44,0.785,191
contig-120_59_2,0.746,201
contig-120_59_3,1.261,714
contig-120_59_5,0.260,576
contig-120_59_8,0.748,602
contig-120_59_12,0.594,505
contig-120_59_14,0.829,362
contig-120_59_15,0.650,692
contig-120_59_17,0.898,167
contig-120_59_18,0.867,1384
contig-120_59_19,1.675,1164
contig-120_59_20,0.919,966
contig-120_59_22,1.902,631
contig-120_59_23,2.344,640
contig-120_59_24,0.655,229
contig-120_59_25,4.930,273
contig-120_59_29,0.538,558
contig-120_59_30,1.051,571
contig-120_59_34,6.360,278
contig-120_59_35,2.623,1258
contig-120_59_36,2.700,1885
contig-120_59_37,0.943,1273
contig-120_60_1,0.472,2541
contig-120_60_3,0.409,1099
contig-120_60_4,0.788,761
contig-120_60_6,1.631,1643
contig-120_60_7,0.148,2032
contig-120_60_10,0.153,2940
contig-120_60_11,1.240,968
contig-120_60_12,0.135,1020
contig-120_60_13,0.468,641
contig-120_60_16,0.444,675
contig-120_60_18,0.347,2595
contig-120_60_19,0.249,1205
contig-120_60_23,1.630,276
contig-120_60_28,0.893,168
contig-120_60_30,0.615,488
contig-120_60_31,0.831,361
contig-120_60_32,0.735,816
contig-120_61_16,0.838,179
contig-120_61_21,0.268,560
contig-120_61_22,0.689,624
contig-120_61_29,0.225,1332
contig-120_61_34,1.136,264
contig-120_61_41,0.898,167
contig-120_61_42,0.188,702
contig-120_61_49,1.386,541
contig-120_61_50,0.891,1003
contig-120_62_2,0.489,613
contig-120_62_5,1.765,510
contig-120_62_6,13.650,585
contig-120_62_7,1.851,1288
contig-120_62_8,1.576,1047
contig-120_62_9,0.735,204
contig-120_62_10,1.597,546
contig-120_62_11,1.948,1146
contig-120_62_12,0.584,1014
contig-120_62_13,0.798,188
contig-120_62_15,1.085,1935
contig-120_62_16,29.101,387
contig-120_62_17,2.607,978
contig-120_62_20,1.546,582
contig-120_62_21,17.751,894
contig-120_62_22,10.234,1767
contig-120_62_23,11.172,413
contig-120_62_25,0.972,926
contig-120_62_26,2.691,269
contig-120_62_27,8.546,1733
contig-120_62_28,8.821,1151
contig-120_62_29,8.724,789
contig-120_62_30,8.154,677
contig-120_62_31,4.958,449
contig-120_62_32,4.091,990
contig-120_62_33,8.340,282
contig-120_62_34,0.435,1034
contig-120_62_35,0.218,1373
contig-120_62_36,1.601,183
contig-120_62_37,1.473,1386
contig-120_62_38,0.609,1464
contig-120_62_39,3.681,1791
contig-120_62_40,0.658,444
contig-120_62_41,1.841,868
contig-120_62_42,1.343,539
contig-120_62_43,0.686,874
contig-120_62_44,0.840,350
contig-120_63_1,1.200,250
contig-120_63_6,1.667,900
contig-120_63_7,1.618,1467
contig-120_63_8,0.928,1293
contig-120_63_9,2.347,378
contig-120_63_10,3.301,409
contig-120_63_11,1.534,193
contig-120_63_12,6.146,460
contig-120_63_13,8.925,385
contig-120_63_14,7.572,832
contig-120_63_15,2.322,969
contig-120_63_20,0.836,359
contig-120_63_22,1.429,420
contig-120_63_23,0.690,435
contig-120_63_26,0.965,311
contig-120_63_27,1.699,690
contig-120_63_28,1.592,377
contig-120_63_29,1.891,238
contig-120_63_30,0.268,519
contig-120_63_31,1.080,553
contig-120_63_33,0.224,1337
contig-120_63_34,1.261,238
contig-120_63_35,0.322,1864
contig-120_63_37,0.714,1051
contig-120_63_38,1.310,229
contig-120_63_40,2.048,871
contig-120_63_43,0.134,2240
contig-120_64_2,7.243,370
contig-120_64_3,8.356,2525
contig-120_64_4,10.679,2159
contig-120_64_5,2.414,683
contig-120_64_6,0.414,362
contig-120_64_7,0.654,459
contig-120_64_8,1.309,796
contig-120_64_9,2.744,1312
contig-120_64_10,1.241,216
contig-120_64_11,2.640,787
contig-120_64_12,1.543,1149
contig-120_64_13,1.619,1011
contig-120_64_14,3.043,783
contig-120_64_15,8.606,698
contig-120_64_16,1.071,560
contig-120_64_17,1.429,1050
contig-120_64_18,3.015,199
contig-120_64_19,0.894,839
contig-120_64_21,0.845,710
contig-120_64_22,0.940,319
contig-120_64_24,1.302,914
contig-120_64_28,0.534,562
contig-120_64_30,0.522,862
contig-120_64_31,1.858,1130
contig-120_64_32,2.513,1547
contig-120_64_33,28.181,138
contig-120_64_34,21.167,366
contig-120_64_35,16.787,367
contig-120_64_36,16.823,1074
contig-120_64_37,24.204,681
contig-120_64_38,4.238,706
contig-120_64_39,2.325,1097
contig-120_64_40,3.032,1039
contig-120_64_41,18.221,321
contig-120_64_42,20.767,928
contig-120_64_43,2.634,828
contig-120_64_44,1.672,442
contig-120_64_45,1.376,872
contig-120_65_1,0.553,1628
contig-120_65_4,0.987,152
contig-120_65_5,0.843,356
contig-120_65_6,1.000,450
contig-120_65_15,0.852,176
contig-120_65_17,0.588,255
contig-120_65_18,0.993,143
contig-120_65_19,0.374,1169
contig-120_65_22,0.826,1453
contig-120_65_23,0.886,1693
contig-120_65_24,1.150,1695
contig-120_65_25,0.533,1688
contig-120_65_26,0.757,2959
contig-120_65_27,0.870,345
contig-120_65_28,0.264,1138
contig-120_65_29,0.816,1286
contig-120_65_30,0.874,1202
contig-120_66_5,1.695,177
contig-120_66_9,0.763,765
contig-120_66_23,0.811,370
contig-120_66_25,1.408,426
contig-120_66_26,0.470,319
contig-120_67_2,1.793,334
contig-120_67_4,1.488,492
contig-120_67_5,2.026,1700
contig-120_67_6,3.512,375
contig-120_67_8,1.006,1491
contig-120_67_9,1.508,398
contig-120_67_10,14.790,618
contig-120_67_11,0.704,2981
contig-120_67_12,0.608,3169
contig-120_67_13,0.699,1930
contig-120_67_14,5.788,873
contig-120_67_15,1.289,931
contig-120_67_17,0.206,727
contig-120_67_18,2.964,658
contig-120_67_19,0.423,710
contig-120_67_20,2.149,698
contig-120_67_21,3.586,1419
contig-120_67_22,1.422,844
contig-120_67_23,0.381,1576
contig-120_67_24,0.786,927
contig-120_67_25,0.950,2211
contig-120_67_26,1.945,1234
contig-120_67_28,0.559,537
contig-120_67_29,1.345,892
contig-120_67_30,1.521,2268
contig-120_67_31,2.647,340
contig-120_67_32,2.381,810
contig-120_68_1,0.959,1408
contig-120_68_2,1.014,888
contig-120_68_3,1.547,1160
contig-120_68_5,0.620,1935
contig-120_68_6,1.019,589
contig-120_68_7,1.360,662
contig-120_68_8,6.298,262
contig-120_68_9,6.831,1572
contig-120_68_10,10.218,1511
contig-120_68_11,106.789,564
contig-120_68_12,51.998,1584
contig-120_68_13,15.703,676
contig-120_68_14,1.255,478
contig-120_68_15,0.915,164
contig-120_68_16,0.692,1300
contig-120_68_17,3.051,934
contig-120_68_18,6.131,435
contig-120_68_19,20.758,2085
contig-120_68_20,10.231,480
contig-120_68_21,8.424,672
contig-120_68_22,5.417,720
contig-120_68_23,2.873,1660
contig-120_68_24,1.984,378
contig-120_68_25,0.378,1572
contig-120_68_26,0.745,604
contig-120_68_28,2.087,647
contig-120_68_29,2.537,1833
contig-120_68_30,2.027,444
contig-120_68_31,6.013,1032
contig-120_68_32,2.353,249
contig-120_68_33,13.483,1546
contig-120_68_34,1.349,212
contig-120_68_35,2.475,606
contig-120_68_36,2.266,858
contig-120_68_38,0.463,324
contig-120_69_1,0.295,509
contig-120_69_3,0.176,853
contig-120_69_4,2.288,524
contig-120_69_5,1.423,1265
contig-120_69_6,0.407,738
contig-120_69_8,0.183,1598
contig-120_69_9,0.936,962
contig-120_69_10,0.564,2659
contig-120_69_11,0.454,1323
contig-120_69_12,0.182,3299
contig-120_69_19,0.496,2420
contig-120_69_21,0.203,1476
contig-120_70_1,13.732,837
contig-120_70_2,3.423,482
contig-120_70_3,1.238,969
contig-120_70_4,10.004,1482
contig-120_70_5,13.901,568
contig-120_70_6,7.426,462
contig-120_70_7,2.290,2151
contig-120_70_8,0.849,1060
contig-120_70_9,0.825,727
contig-120_70_10,1.575,762
contig-120_70_11,6.764,2382
contig-120_70_12,15.676,1335
contig-120_70_13,8.155,845
contig-120_70_14,54.110,1920
contig-120_70_15,11.836,659
contig-120_70_16,30.344,477
contig-120_70_17,26.099,747
contig-120_70_18,26.950,421
contig-120_70_19,70.696,477
